game_id,game_name,genre1,genre2,genre3,genre4,genre_wide,genre_narrow,release_day,release_month,release_year
931330,BioShock,Action,Shooter,First-Person,Arcade,action,action-shooter,21,10,2008
950903,Portal: Still Alive,Action,Shooter,First-Person,Arcade,action,action-shooter,22,10,2008
944203,Guitar Hero World Tour,Action,Rhythm,Music,,action,action-rhythm,26,10,2008
938583,LittleBigPlanet,Action,Platformer,2D,,action,action-platformer,27,10,2008
951994,"""Go, Diego, Go!: Great Dinosaur Rescue""",Action,General,,,action,action-general,27,10,2008
951184,Nickelodeon Dora the Explorer: Dora Saves the Snow Princess,Action,Platformer,3D,,action,action-platformer,27,10,2008
944855,Nerf N-Strike,Action,Shooter,Light Gun,,action,action-shooter,28,10,2008
952534,PopStar Guitar,Action,Rhythm,Music,,action,action-rhythm,28,10,2008
946123,Ben 10: Alien Force,Action,Beat-'Em-Up,3D,,action,action-beatemup,28,10,2008
951591,Twin Strike: Operation Thunder,Action,Shooter,Shoot-'Em-Up,Vertical,action,action-shooter,28,10,2008
945850,SingStar Vol. 2,Action,Rhythm,Music,,action,action-rhythm,28,10,2008
946469,Alien Crush Returns,Action,Pinball,,,action,action-pinball,3,11,2008
953032,Family Fest Presents Movie Games,Action,General,,,action,action-general,4,11,2008
947081,007: Quantum of Solace,Action,Shooter,First-Person,Arcade,action,action-shooter,4,11,2008
952380,The History Channel: Civil War - Secret Missions,Action,Shooter,First-Person,Arcade,action,action-shooter,4,11,2008
941873,Legendary,Action,Shooter,First-Person,Arcade,action,action-shooter,4,11,2008
950574,DreamWorks Madagascar: Escape 2 Africa,Action,General,,,action,action-general,4,11,2008
944521,Resistance 2,Action,Shooter,First-Person,Arcade,action,action-shooter,4,11,2008
950572,Madagascar: Escape 2 Africa,Action,General,,,action,action-general,4,11,2008
938611,Gears of War 2,Action,Shooter,Third-Person,Arcade,action,action-shooter,7,11,2008
944198,Call of Duty: World at War,Action,Shooter,First-Person,Arcade,action,action-shooter,10,11,2008
952524,Guinness World Records: The Videogame,Action,General,,,action,action-general,11,11,2008
945596,Bratz Kidz,Action,General,,,action,action-general,11,11,2008
935846,Banjo-Kazooie: Nuts & Bolts,Action,Platformer,3D,,action,action-platformer,12,11,2008
943566,Mortal Kombat vs. DC Universe,Action,Fighting,2D,,action,action-fighting,16,11,2008
937407,Left 4 Dead,Action,Shooter,First-Person,Arcade,action,action-shooter,17,11,2008
950913,Karaoke Revolution Presents: American Idol Encore 2,Action,Rhythm,Music,,action,action-rhythm,18,11,2008
945122,Ultimate Band,Action,Rhythm,Music,,action,action-rhythm,18,11,2008
950179,Castlevania Judgment,Action,Fighting,3D,,action,action-fighting,18,11,2008
945572,Sonic Unleashed,Action,Platformer,2D,,action,action-platformer,18,11,2008
950497,Monkey Mischief: Party Time,Action,General,,,action,action-general,18,11,2008
950900,Lips,Action,Rhythm,Music,,action,action-rhythm,18,11,2008
954406,Boingz,Action,General,,,action,action-general,24,11,2008
954021,NPPL Championship Paintball 2009,Action,Shooter,First-Person,Arcade,action,action-shooter,25,11,2008
939067,Super Street Fighter II Turbo HD Remix,Action,Fighting,2D,,action,action-fighting,25,11,2008
954979,Pit Crew Panic!,Action,General,,,action,action-general,1,12,2008
939799,Mushroom Men: The Spore Wars,Action,Platformer,3D,,action,action-platformer,2,12,2008
950864,The Tale of Despereaux,Action,Platformer,3D,,action,action-platformer,2,12,2008
953669,SingStar ABBA,Action,Rhythm,Music,,action,action-rhythm,2,12,2008
951686,Banjo-Kazooie,Action,Platformer,3D,,action,action-platformer,3,12,2008
953371,Soldner-X: Himmelssturmer,Action,Shooter,Shoot-'Em-Up,Vertical,action,action-shooter,4,12,2008
950925,PowerUp Forever,Action,Shooter,Shoot-'Em-Up,Vertical,action,action-shooter,11,12,2008
950927,Crash Commando,Action,Shooter,Shoot-'Em-Up,Vertical,action,action-shooter,18,12,2008
953911,Sandy Beach,Action,General,,,action,action-general,5,1,2009
955675,Planet Pachinko,Action,Platformer,2D,,action,action-platformer,12,1,2009
955082,Magic Orbz,Action,General,,,action,action-general,15,1,2009
949624,The Maw,Action,Platformer,3D,,action,action-platformer,21,1,2009
955430,Niki: Rock 'n' Ball,Action,Platformer,2D,,action,action-platformer,26,1,2009
940049,Afro Samurai,Action,Beat-'Em-Up,2D,,action,action-beatemup,27,1,2009
945131,X-Blades,Action,Beat-'Em-Up,3D,,action,action-beatemup,6,2,2009
944938,Deadly Creatures,Action,Platformer,3D,,action,action-platformer,9,2,2009
943440,Onechanbara: Bikini Zombie Slayers,Action,Beat-'Em-Up,2D,,action,action-beatemup,10,2,2009
929267,Onechanbara: Bikini Samurai Squad,Action,Beat-'Em-Up,2D,,action,action-beatemup,10,2,2009
932146,F.E.A.R. 2: Project Origin,Action,Shooter,First-Person,Arcade,action,action-shooter,10,2,2009
952482,The House of the Dead: Overkill,Action,Shooter,Light Gun,,action,action-shooter,10,2,2009
955081,Evasive Space,Action,General,,,action,action-general,16,2,2009
955097,Disney Sing It! High School Musical 3: Senior Year,Action,Rhythm,Music,,action,action-rhythm,17,2,2009
943712,Street Fighter IV,Action,Fighting,2D,,action,action-fighting,17,2,2009
942166,Noby Noby Boy,Action,General,,,action,action-general,19,2,2009
957943,Onslaught,Action,Shooter,First-Person,Arcade,action,action-shooter,23,2,2009
945527,Battle Rage: Mech Conflict,Action,Shooter,Third-Person,Arcade,action,action-shooter,24,2,2009
945104,ShellShock 2: Blood Trails,Action,Shooter,First-Person,Arcade,action,action-shooter,24,2,2009
945617,50 Cent: Blood on the Sand,Action,Shooter,Third-Person,Arcade,action,action-shooter,24,2,2009
954400,Eat Lead: The Return of Matt Hazard,Action,Shooter,Third-Person,Arcade,action,action-shooter,26,2,2009
928377,Killzone 2,Action,Shooter,First-Person,Arcade,action,action-shooter,27,2,2009
951327,Sonic and the Black Knight,Action,Platformer,3D,,action,action-platformer,3,3,2009
951551,Watchmen: The End Is Nigh,Action,Beat-'Em-Up,2D,,action,action-beatemup,4,3,2009
951328,Gradius ReBirth,Action,Shooter,Shoot-'Em-Up,Horizontal,action,action-shooter,9,3,2009
946343,MadWorld,Action,Beat-'Em-Up,3D,,action,action-beatemup,10,3,2009
957980,Bit.Trip Beat,Action,Rhythm,Music,,action,action-rhythm,16,3,2009
951188,Wanted: Weapons of Fate,Action,Shooter,Third-Person,Arcade,action,action-shooter,24,3,2009
954810,Burn Zombie Burn,Action,Shooter,Third-Person,Arcade,action,action-shooter,26,3,2009
946757,Guitar Hero: Metallica,Action,Rhythm,Music,,action,action-rhythm,29,3,2009
955032,Ocean Commander,Action,Shooter,Shoot-'Em-Up,Vertical,action,action-shooter,31,3,2009
942778,The Dishwasher: Dead Samurai,Action,Beat-'Em-Up,2D,,action,action-beatemup,1,4,2009
955007,Dance Dance Revolution: Disney Grooves,Action,Rhythm,Dancing,,action,action-rhythm,2,4,2009
944719,Major Minor's Majestic March,Action,Rhythm,Music,,action,action-rhythm,2,4,2009
939613,The Chronicles of Riddick: Assault on Dark Athena,Action,Shooter,First-Person,Arcade,action,action-shooter,7,4,2009
952638,Dynasty Warriors: Gundam 2,Action,Beat-'Em-Up,3D,,action,action-beatemup,21,4,2009
959814,Cocoto Platform Jumper,Action,Platformer,2D,,action,action-platformer,27,4,2009
954756,Banjo-Tooie,Action,Platformer,3D,,action,action-platformer,29,4,2009
958356,Virtual-On: Oratorio Tangram Ver.5.66,Action,Fighting,3D,,action,action-fighting,29,4,2009
942963,Velvet Assassin,Action,Shooter,Third-Person,Tactical,action,action-shooter,30,4,2009
953918,X-Men Origins: Wolverine,Action,Beat-'Em-Up,3D,,action,action-beatemup,1,5,2009
954379,New Play Control! Donkey Kong Jungle Beat,Action,Platformer,2D,,action,action-platformer,4,5,2009
938147,The Destiny of Zorro,Action,General,,,action,action-general,5,5,2009
954341,Klonoa,Action,Platformer,2D,,action,action-platformer,5,5,2009
945933,Zombie Wranglers,Action,Shooter,Third-Person,Arcade,action,action-shooter,6,5,2009
954477,ARKANOID Live!,Action,Arcade,,,action,action-arcade,6,5,2009
959417,Star Trek: D-A-C,Action,General,,,action,action-general,13,5,2009
959425,ZEN Pinball,Action,Pinball,,,action,action-pinball,14,5,2009
944032,Terminator Salvation,Action,General,,,action,action-general,19,5,2009
959224,Adventure Island: The Beginning,Action,Platformer,2D,,action,action-platformer,25,5,2009
956905,Bubble Bobble Plus!,Action,Platformer,2D,,action,action-platformer,25,5,2009
958904,Space Camp,Action,General,,,action,action-general,26,5,2009
945214,Damnation,Action,Shooter,Third-Person,Arcade,action,action-shooter,26,5,2009
958286,The Munchables,Action,General,,,action,action-general,26,5,2009
955507,Rolling Stone: Drum King,Action,Rhythm,Music,,action,action-rhythm,26,5,2009
944785,Red Faction: Guerrilla,Action,Shooter,Third-Person,Arcade,action,action-shooter,2,6,2009
960483,Wolfenstein 3D,Action,Shooter,First-Person,Arcade,action,action-shooter,3,6,2009
955497,CellFactor: Psychokinetic Wars,Action,Shooter,First-Person,Arcade,action,action-shooter,3,6,2009
958341,Go Play Circus Star,Action,General,,,action,action-general,9,6,2009
960797,Shinobi,Action,Platformer,2D,,action,action-platformer,10,6,2009
960798,Sonic the Hedgehog 3,Action,Platformer,2D,,action,action-platformer,10,6,2009
960486,Gunstar Heroes,Action,Shooter,Shoot-'Em-Up,Horizontal,action,action-shooter,11,6,2009
954725,Let's Catch,Action,General,,,action,action-general,15,6,2009
955525,Eduardo the Samurai Toaster,Action,Shooter,Shoot-'Em-Up,Vertical,action,action-shooter,15,6,2009
944011,Ghostbusters: The Video Game,Action,General,,,action,action-general,16,6,2009
958078,Guitar Hero: Smash Hits,Action,Rhythm,Music,,action,action-rhythm,16,6,2009
958051,Hysteria Hospital: Emergency Ward,Action,General,,,action,action-general,16,6,2009
943783,Rocket Riot,Action,General,,,action,action-general,17,6,2009
957955,Transformers: Revenge of the Fallen,Action,Beat-'Em-Up,3D,,action,action-beatemup,23,6,2009
954492,Dynasty Warriors 6 Empires,Action,Beat-'Em-Up,3D,,action,action-beatemup,23,6,2009
947068,The Conduit,Action,Shooter,First-Person,Arcade,action,action-shooter,23,6,2009
961060,Garou: Mark of the Wolves,Action,Fighting,2D,,action,action-fighting,24,6,2009
958971,Water Warfare,Action,Shooter,First-Person,Arcade,action,action-shooter,29,6,2009
957996,Ice Age: Dawn of the Dinosaurs,Action,General,,,action,action-general,30,6,2009
959302,Infernal: Hell's Vengeance,Action,Shooter,Third-Person,Arcade,action,action-shooter,30,6,2009
955867,Call of Juarez: Bound in Blood,Action,Shooter,First-Person,Arcade,action,action-shooter,30,6,2009
953206,The King of Fighters '98 Ultimate Match,Action,Fighting,2D,,action,action-fighting,1,7,2009
954118,The Punisher: No Mercy,Action,Shooter,First-Person,Arcade,action,action-shooter,2,7,2009
959918,Bit.Trip Core,Action,Rhythm,Music,,action,action-rhythm,6,7,2009
936120,CID The Dummy,Action,Platformer,3D,,action,action-platformer,7,7,2009
957941,Battlefield 1943,Action,Shooter,First-Person,Arcade,action,action-shooter,9,7,2009
961241,Bit Boy!!,Action,General,,,action,action-general,13,7,2009
960410,Madballs in Babo: Invasion,Action,General,,,action,action-general,15,7,2009
958997,G-Force,Action,Platformer,3D,,action,action-platformer,21,7,2009
959210,'Splosion Man,Action,Platformer,2D,,action,action-platformer,22,7,2009
960205,Shatter,Action,General,,,action,action-general,23,7,2009
959864,Marvel vs. Capcom 2,Action,Fighting,2D,,action,action-fighting,29,7,2009
950928,Fat Princess,Action,General,,,action,action-general,30,7,2009
955160,Overturn,Action,General,,,action,action-general,3,8,2009
958042,G.I. Joe: The Rise of Cobra,Action,General,,,action,action-general,4,8,2009
957987,SingStar Queen,Action,Rhythm,Music,,action,action-rhythm,4,8,2009
960528,Teenage Mutant Ninja Turtles: Turtles in Time Re-Shelled,Action,Beat-'Em-Up,2D,,action,action-beatemup,5,8,2009
971073,Rock N' Roll Climber,Action,General,,,action,action-general,10,8,2009
960162,NyxQuest: Kindred Spirits,Action,Platformer,2D,,action,action-platformer,10,8,2009
930281,Wolfenstein,Action,Shooter,First-Person,Arcade,action,action-shooter,18,8,2009
933025,Domino Rally,Action,General,,,action,action-general,18,8,2009
960508,Shadow Complex,Action,Shooter,Third-Person,Arcade,action,action-shooter,19,8,2009
947967,Raven Squad: Operation Hidden Dagger,Action,General,,,action,action-general,25,8,2009
957933,Invincible Tiger: The Legend of Han Tao,Action,Beat-'Em-Up,2D,,action,action-beatemup,26,8,2009
960321,Watchmen: The End Is Nigh Part 2,Action,Beat-'Em-Up,2D,,action,action-beatemup,26,8,2009
960094,Guitar Hero 5,Action,Rhythm,Music,,action,action-rhythm,1,9,2009
942780,Yo-Ho Kablammo,Action,General,,,action,action-general,2,9,2009
960787,ColorZ,Action,Shooter,Shoot-'Em-Up,Vertical,action,action-shooter,7,9,2009
960137,Contra ReBirth,Action,Platformer,2D,,action,action-platformer,7,9,2009
971737,Arcade Zone,Action,General,,,action,action-general,8,9,2009
948811,Raiden IV,Action,Shooter,Shoot-'Em-Up,Vertical,action,action-shooter,8,9,2009
954875,The Beatles: Rock Band,Action,Rhythm,Music,,action,action-rhythm,9,9,2009
971809,Sonic & Knuckles,Action,Platformer,2D,,action,action-platformer,9,9,2009
961398,Darkest of Days,Action,Shooter,First-Person,Arcade,action,action-shooter,10,9,2009
973311,Mart Racer,Action,General,,,action,action-general,14,9,2009
942901,Wet,Action,Shooter,Third-Person,Arcade,action,action-shooter,15,9,2009
971690,Chicken Blaster,Action,Shooter,First-Person,Arcade,action,action-shooter,15,9,2009
959894,Bubble Bobble Neo!,Action,Platformer,2D,,action,action-platformer,16,9,2009
946769,Spyborgs,Action,Beat-'Em-Up,2D,,action,action-beatemup,22,9,2009
959073,Katamari Forever,Action,General,,,action,action-general,22,9,2009
957018,Teenage Mutant Ninja Turtles: Smash-Up,Action,Beat-'Em-Up,2D,,action,action-beatemup,22,9,2009
954261,Halo 3: ODST,Action,Shooter,First-Person,Arcade,action,action-shooter,22,9,2009
959191,Scooby-Doo! First Frights,Action,Platformer,3D,,action,action-platformer,22,9,2009
958021,Pinball Hall of Fame: The Williams Collection,Action,Pinball,,,action,action-pinball,22,9,2009
961246,Ion Assault,Action,Shooter,Shoot-'Em-Up,Vertical,action,action-shooter,23,9,2009
959342,Zombie Apocalypse,Action,Shooter,Shoot-'Em-Up,Top-Down,action,action-shooter,23,9,2009
960919,The Warriors: Street Brawl,Action,Beat-'Em-Up,2D,,action,action-beatemup,23,9,2009
960506,Tornado Outbreak,Action,General,,,action,action-general,29,9,2009
960079,Disney Sing It: Pop Hits,Action,Rhythm,Music,,action,action-rhythm,6,10,2009
939187,Operation Flashpoint: Dragon Rising,Action,Shooter,First-Person,Tactical,action,action-shooter,6,10,2009
973001,Lucidity,Action,Platformer,3D,,action,action-platformer,7,10,2009
976128,Gravitronix,Action,General,,,action,action-general,12,10,2009
954758,A Boy and His Blob,Action,Platformer,2D,,action,action-platformer,13,10,2009
960687,Where the Wild Things Are,Action,Platformer,3D,,action,action-platformer,13,10,2009
960626,.detuned,Action,Rhythm,Music,,action,action-rhythm,15,10,2009
961302,Topatoi: Spinning Through The Worlds,Action,Platformer,3D,,action,action-platformer,15,10,2009
971949,LostWinds: Winter of the Melodias,Action,Platformer,3D,,action,action-platformer,19,10,2009
955442,Shootanto: Evolutionary Mayhem,Action,General,,,action,action-general,19,10,2009
960081,Astro Boy: The Video Game,Action,Platformer,2D,,action,action-platformer,20,10,2009
960375,Lips: Number One Hits,Action,Rhythm,Music,,action,action-rhythm,20,10,2009
959713,Bakugan Battle Brawlers,Action,General,,,action,action-general,20,10,2009
942810,Borderlands,Action,Shooter,First-Person,Arcade,action,action-shooter,20,10,2009
959285,Trine,Action,Platformer,2D,,action,action-platformer,22,10,2009
961270,Nerf N-Strike Elite,Action,Shooter,Light Gun,,action,action-shooter,26,10,2009
960332,SpongeBob's Truth or Square,Action,General,,,action,action-general,26,10,2009
959038,Ratchet & Clank Future: A Crack in Time,Action,Platformer,3D,,action,action-platformer,27,10,2009
952592,Fairytale Fights,Action,General,,,action,action-general,27,10,2009
954474,Tekken 6,Action,Fighting,3D,,action,action-fighting,27,10,2009
954828,DJ Hero,Action,Rhythm,Music,,action,action-rhythm,27,10,2009
971367,Dance Dance Revolution: Hottest Party 3,Action,Rhythm,Dancing,,action,action-rhythm,27,10,2009
960276,Ben 10 Alien Force: Vilgax Attacks,Action,General,,,action,action-general,27,10,2009
974784,Rainbow Islands: Towering Adventure!,Action,General,,,action,action-general,28,10,2009
978335,Carnival King,Action,General,,,action,action-general,2,11,2009
959646,LEGO Rock Band,Action,Rhythm,Music,,action,action-rhythm,3,11,2009
960095,Band Hero,Action,Rhythm,Music,,action,action-rhythm,3,11,2009
959887,We Cheer 2,Action,Rhythm,Dancing,,action,action-rhythm,3,11,2009
972039,Jurassic: The Hunted,Action,General,,,action,action-general,3,11,2009
978900,Dragon Master Spell Caster,Action,General,,,action,action-general,9,11,2009
960318,Dragon Ball: Raging Blast,Action,Fighting,3D,,action,action-fighting,10,11,2009
951943,Call of Duty: Modern Warfare 2,Action,Shooter,First-Person,Arcade,action,action-shooter,10,11,2009
978836,Zero D Beat Drop,Action,Rhythm,Music,,action,action-rhythm,11,11,2009
960625,Pop'n Music,Action,Rhythm,Music,,action,action-rhythm,13,11,2009
960544,New Super Mario Bros. Wii,Action,Platformer,2D,,action,action-platformer,15,11,2009
960849,Pokemon Rumble,Action,Beat-'Em-Up,3D,,action,action-beatemup,16,11,2009
971423,Just Dance,Action,Rhythm,Dancing,,action,action-rhythm,17,11,2009
960511,Left 4 Dead 2,Action,Shooter,First-Person,Tactical,action,action-shooter,17,11,2009
944155,Planet 51,Action,General,,,action,action-general,17,11,2009
959313,Naruto Shippuden: Clash of Ninja Revolution III,Action,Fighting,3D,,action,action-fighting,17,11,2009
958780,Resident Evil: The Darkside Chronicles,Action,Shooter,Light Gun,,action,action-shooter,17,11,2009
961799,Kamen Rider Dragon Knight,Action,Fighting,3D,,action,action-fighting,17,11,2009
972004,Bit.Trip Void,Action,Rhythm,Music,,action,action-rhythm,23,11,2009
960627,Gravity Crash,Action,Shooter,Shoot-'Em-Up,Top-Down,action,action-shooter,24,11,2009
959650,Karaoke Revolution,Action,Rhythm,Music,,action,action-rhythm,24,11,2009
956855,James Cameron's Avatar: The Game,Action,General,,,action,action-general,1,12,2009
935990,Rogue Warrior,Action,Shooter,First-Person,Tactical,action,action-shooter,1,12,2009
961767,Call of Duty Classic,Action,Shooter,First-Person,Arcade,action,action-shooter,3,12,2009
957954,Rogue Trooper: Quartz Zone Massacre,Action,Shooter,Third-Person,Arcade,action,action-shooter,4,12,2009
978337,Stop Stress: A Day of Fury,Action,General,,,action,action-general,7,12,2009
978134,Frogger Returns,Action,General,,,action,action-general,10,12,2009
980381,Revenge of the Wounded Dragons,Action,Beat-'Em-Up,2D,,action,action-beatemup,10,12,2009
